"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","262","DJI","Djibouti","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"20957406.32","20957406.32","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","266","GAB","Gabon","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"75649768.876","75649768.876","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","268","GEO","Georgia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"47216107.963","47216107.963","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","270","GMB","Gambia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"12158941.762","12158941.762","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","275","PSE","State of Palestine","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"15184613.739","15184613.739","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","288","GHA","Ghana","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1190644581.614","1190644581.614","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","292","GIB","Gibraltar","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"813289210.035","813289210.035","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","296","KIR","Kiribati","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2080380.759","2080380.759","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","304","GRL","Greenland","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2496549.79","2496549.79","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","308","GRD","Grenada","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"410921.689","410921.689","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","316","GUM","Guam","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3868928.046","3868928.046","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","320","GTM","Guatemala","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"176640221.084","176640221.084","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","324","GIN","Guinea","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"373615163.985","373615163.985","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","328","GUY","Guyana","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"14475974.14","14475974.14","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","332","HTI","Haiti","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3687416.16","3687416.16","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","336","VAT","Holy See (Vatican City State)","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1744.902","1744.902","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","340","HND","Honduras","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"11446552.258","11446552.258","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"989708135.056","989708135.056","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","352","ISL","Iceland","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"139096843.925","139096843.925","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","360","IDN","Indonesia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"342919821.037","342919821.037","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","364","IRN","Iran","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"110457334.119","110457334.119","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","368","IRQ","Iraq","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"278333713.832","278333713.832","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","376","ISR","Israel","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1159239838.767","1159239838.767","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","384","CIV","Côte d'Ivoire","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"772501893.404","772501893.404","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","388","JAM","Jamaica","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"22606268.812","22606268.812","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","392","JPN","Japan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"6000040875.195","6000040875.195","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","398","KAZ","Kazakhstan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"403819896.842","403819896.842","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","400","JOR","Jordan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"207241544.692","207241544.692","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","404","KEN","Kenya","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"177062699.983","177062699.983","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"8322544971.829","8322544971.829","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","414","KWT","Kuwait","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"531262626.305","531262626.305","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","417","KGZ","Kyrgyzstan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"15733495.329","15733495.329","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","418","LAO","Lao People's Dem. Rep.","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1950745.208","1950745.208","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","422","LBN","Lebanon","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"530188167.09","530188167.09","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","426","LSO","Lesotho","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1210564.697","1210564.697","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","430","LBR","Liberia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"63122280.101","63122280.101","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","434","LBY","Libya","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1383704193.881","1383704193.881","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","446","MAC","China, Macao SAR","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2782918.994","2782918.994","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","450","MDG","Madagascar","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"16001128.691","16001128.691","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","454","MWI","Malawi","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"963261.492","963261.492","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","458","MYS","Malaysia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"830755687.487","830755687.487","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","462","MDV","Maldives","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"19594885.653","19594885.653","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","466","MLI","Mali","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"156637551.827","156637551.827","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","478","MRT","Mauritania","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"113768978.3","113768978.3","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","480","MUS","Mauritius","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"37858882.113","37858882.113","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","484","MEX","Mexico","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2544340183.476","2544340183.476","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2698690027.171","2698690027.171","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","496","MNG","Mongolia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"31713328.218","31713328.218","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","498","MDA","Rep. of Moldova","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"65622820.945","65622820.945","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","499","MNE","Montenegro","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"11734173.537","11734173.537","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","504","MAR","Morocco","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"687030986.528","687030986.528","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","508","MOZ","Mozambique","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"171696526.334","171696526.334","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","512","OMN","Oman","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"275563750.495","275563750.495","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","516","NAM","Namibia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"15847958.556","15847958.556","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","524","NPL","Nepal","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"17787207.632","17787207.632","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","531","CUW","Curaçao","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4785943.854","4785943.854","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","533","ABW","Aruba","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2690405.512","2690405.512","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","534","SXM","Saint Maarten","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1986838.45","1986838.45","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","535","BES","Bonaire","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"48821551.154","48821551.154","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","540","NCL","New Caledonia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"7723560.957","7723560.957","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","548","VUT","Vanuatu","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"111208.254","111208.254","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","554","NZL","New Zealand","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"460122851.996","460122851.996","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","558","NIC","Nicaragua","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"13601935.353","13601935.353","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","562","NER","Niger","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"52609930.457","52609930.457","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","566","NGA","Nigeria","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"11693594364.429","11693594364.429","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","577","F19","Other Africa, nes","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2508453.452","2508453.452","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","579","NOR","Norway","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4856978988.834","4856978988.834","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","581","UMI","United States Minor Outlying Islands","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"10732.672","10732.672","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","583","FSM","FS Micronesia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"58578.989","58578.989","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","584","MHL","Marshall Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1934671.474","1934671.474","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","585","PLW","Palau","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"68834.63","68834.63","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","586","PAK","Pakistan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"562322468.347","562322468.347","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","591","PAN","Panama","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"329401607.262","329401607.262","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","598","PNG","Papua New Guinea","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3422422.79","3422422.79","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","600","PRY","Paraguay","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"41365378.2","41365378.2","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","604","PER","Peru","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"240684462.109","240684462.109","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","608","PHL","Philippines","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"268455438.466","268455438.466","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","624","GNB","Guinea-Bissau","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"4954676.995","4954676.995","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","626","TLS","Timor-Leste","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"751576.603","751576.603","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","634","QAT","Qatar","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"423892946.605","423892946.605","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","643","RUS","Russian Federation","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1736501220.387","1736501220.387","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","646","RWA","Rwanda","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4209604.02","4209604.02","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","652","BLM","Saint Barthélemy","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"212549.442","212549.442","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","659","KNA","Saint Kitts and Nevis","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"703973.54","703973.54","0","false","true",
