RTA ID,RTA Name,Country,Entry Date,Exit Date,Country_ISO3
469,EU - Eastern and Southern Africa States,Sweden,2012-05-14,,SWE
530,United States - Colombia,Colombia,2012-05-15,,COL
530,United States - Colombia,United States of America,2012-05-15,,USA
604,EFTA - Ukraine,Ukraine,2012-06-01,,UKR
604,EFTA - Ukraine,European Free Trade Association (EFTA),2012-06-01,,not found
881,El Salvador - Cuba,Cuba,2012-08-01,,CUB
881,El Salvador - Cuba,El Salvador,2012-08-01,,SLV
765,EFTA - Montenegro,Iceland,2012-10-01,,ISL
765,EFTA - Montenegro,Norway,2012-11-01,,NOR
765,EFTA - Montenegro,Montenegro,2012-09-01,,MNE
765,EFTA - Montenegro,European Free Trade Association (EFTA),2012-09-01,,not found
863,Mexico - Central America,Costa Rica,2013-07-01,,CRI
863,Mexico - Central America,Guatemala,2013-09-01,,GTM
863,Mexico - Central America,Honduras,2013-01-01,,HND
863,Mexico - Central America,El Salvador,2012-09-01,,SLV
863,Mexico - Central America,Mexico,2012-09-01,,MEX
863,Mexico - Central America,Nicaragua,2012-09-01,,NIC
762,Treaty on a Free Trade Area between members of the Commonwealth of Independent States (CIS),Armenia,2012-10-17,,ARM
762,Treaty on a Free Trade Area between members of the Commonwealth of Independent States (CIS),Kazakhstan,2012-12-08,,KAZ
762,Treaty on a Free Trade Area between members of the Commonwealth of Independent States (CIS),Kyrgyz Republic,2013-12-13,,KGZ
762,Treaty on a Free Trade Area between members of the Commonwealth of Independent States (CIS),"Moldova, Republic of",2012-12-09,,MDA
762,Treaty on a Free Trade Area between members of the Commonwealth of Independent States (CIS),Tajikistan,2015-12-24,,TJK
762,Treaty on a Free Trade Area between members of the Commonwealth of Independent States (CIS),Belarus,2012-09-20,,BLR
762,Treaty on a Free Trade Area between members of the Commonwealth of Independent States (CIS),Russian Federation,2012-09-20,,RUS
762,Treaty on a Free Trade Area between members of the Commonwealth of Independent States (CIS),Ukraine,2012-09-20,,UKR
568,Canada - Jordan,Canada,2012-10-01,,CAN
568,Canada - Jordan,Jordan,2012-10-01,,JOR
689,"EFTA - Hong Kong, China",Norway,2012-11-01,,NOR
689,"EFTA - Hong Kong, China","Hong Kong, China",2012-10-01,,HKG
689,"EFTA - Hong Kong, China",European Free Trade Association (EFTA),2012-10-01,,not found
646,Chile - Nicaragua (Chile - Central America),Chile,2012-10-19,,CHL
646,Chile - Nicaragua (Chile - Central America),Nicaragua,2012-10-19,,NIC
181,United States - Panama,Panama,2012-10-31,,PAN
181,United States - Panama,United States of America,2012-10-31,,USA
868,Ukraine - Montenegro,Ukraine,2013-01-01,,UKR
868,Ukraine - Montenegro,Montenegro,2013-01-01,,MNE
186,Malaysia - Australia,Australia,2013-01-01,,AUS
186,Malaysia - Australia,Malaysia,2013-01-01,,MYS
692,"EU - Colombia, Ecuador and Peru",Colombia,2013-08-01,,COL
692,"EU - Colombia, Ecuador and Peru",Ecuador,2017-01-01,,ECU
692,"EU - Colombia, Ecuador and Peru",Peru,2013-03-01,,PER
692,"EU - Colombia, Ecuador and Peru",United Kingdom,2013-03-01,2020-12-31,GBR
692,"EU - Colombia, Ecuador and Peru",Austria,2013-03-01,,AUT
692,"EU - Colombia, Ecuador and Peru",Belgium,2013-03-01,,BEL
692,"EU - Colombia, Ecuador and Peru",Bulgaria,2013-03-01,,BGR
692,"EU - Colombia, Ecuador and Peru",Cyprus,2013-03-01,,CYP
692,"EU - Colombia, Ecuador and Peru",Czech Republic,2013-03-01,,CZE
692,"EU - Colombia, Ecuador and Peru",Denmark,2013-03-01,,DNK
692,"EU - Colombia, Ecuador and Peru",Estonia,2013-03-01,,EST
692,"EU - Colombia, Ecuador and Peru",Finland,2013-03-01,,FIN
692,"EU - Colombia, Ecuador and Peru",France,2013-03-01,,FRA
692,"EU - Colombia, Ecuador and Peru",Germany,2013-03-01,,DEU
692,"EU - Colombia, Ecuador and Peru",Greece,2013-03-01,,GRC
692,"EU - Colombia, Ecuador and Peru",Hungary,2013-03-01,,HUN
692,"EU - Colombia, Ecuador and Peru",Ireland,2013-03-01,,IRL
692,"EU - Colombia, Ecuador and Peru",Italy,2013-03-01,,ITA
692,"EU - Colombia, Ecuador and Peru",Latvia,2013-03-01,,LVA
692,"EU - Colombia, Ecuador and Peru",Lithuania,2013-03-01,,LTU
692,"EU - Colombia, Ecuador and Peru",Luxembourg,2013-03-01,,LUX
692,"EU - Colombia, Ecuador and Peru",Malta,2013-03-01,,MLT
692,"EU - Colombia, Ecuador and Peru",Netherlands,2013-03-01,,NLD
692,"EU - Colombia, Ecuador and Peru",Poland,2013-03-01,,POL
692,"EU - Colombia, Ecuador and Peru",Portugal,2013-03-01,,PRT
692,"EU - Colombia, Ecuador and Peru",Romania,2013-03-01,,ROU
692,"EU - Colombia, Ecuador and Peru",Slovak Republic,2013-03-01,,SVK
692,"EU - Colombia, Ecuador and Peru",Slovenia,2013-03-01,,SVN
692,"EU - Colombia, Ecuador and Peru",Spain,2013-03-01,,ESP
692,"EU - Colombia, Ecuador and Peru",Sweden,2013-03-01,,SWE
608,Canada - Panama,Canada,2013-04-01,,CAN
608,Canada - Panama,Panama,2013-04-01,,PAN
699,"Korea, Republic of - Türkiye","Korea, Republic of",2013-05-01,,KOR
699,"Korea, Republic of - Türkiye",Türkiye,2013-05-01,,TUR
878,Central American Common Market (CACM) - Accession of Panama,Costa Rica,2013-05-06,,CRI
878,Central American Common Market (CACM) - Accession of Panama,El Salvador,2013-05-06,,SLV
878,Central American Common Market (CACM) - Accession of Panama,Guatemala,2013-05-06,,GTM
878,Central American Common Market (CACM) - Accession of Panama,Honduras,2013-05-06,,HND
878,Central American Common Market (CACM) - Accession of Panama,Nicaragua,2013-05-06,,NIC
878,Central American Common Market (CACM) - Accession of Panama,Panama,2013-05-06,,PAN
741,Costa Rica - Peru,Costa Rica,2013-06-01,,CRI
741,Costa Rica - Peru,Peru,2013-06-01,,PER
806,Türkiye - Mauritius,Mauritius,2013-06-01,,MUS
806,Türkiye - Mauritius,Türkiye,2013-06-01,,TUR
869,EU (28) Enlargement,United Kingdom,2013-07-01,2020-12-31,GBR
869,EU (28) Enlargement,Austria,2013-07-01,,AUT
869,EU (28) Enlargement,Belgium,2013-07-01,,BEL
869,EU (28) Enlargement,Bulgaria,2013-07-01,,BGR
869,EU (28) Enlargement,Croatia,2013-07-01,,HRV
869,EU (28) Enlargement,Cyprus,2013-07-01,,CYP
869,EU (28) Enlargement,Czech Republic,2013-07-01,,CZE
869,EU (28) Enlargement,Denmark,2013-07-01,,DNK
869,EU (28) Enlargement,Estonia,2013-07-01,,EST
869,EU (28) Enlargement,Finland,2013-07-01,,FIN
869,EU (28) Enlargement,France,2013-07-01,,FRA
869,EU (28) Enlargement,Germany,2013-07-01,,DEU
869,EU (28) Enlargement,Greece,2013-07-01,,GRC
869,EU (28) Enlargement,Hungary,2013-07-01,,HUN
869,EU (28) Enlargement,Ireland,2013-07-01,,IRL
869,EU (28) Enlargement,Italy,2013-07-01,,ITA
869,EU (28) Enlargement,Latvia,2013-07-01,,LVA
869,EU (28) Enlargement,Lithuania,2013-07-01,,LTU
869,EU (28) Enlargement,Luxembourg,2013-07-01,,LUX
869,EU (28) Enlargement,Malta,2013-07-01,,MLT
869,EU (28) Enlargement,Netherlands,2013-07-01,,NLD
869,EU (28) Enlargement,Poland,2013-07-01,,POL
869,EU (28) Enlargement,Portugal,2013-07-01,,PRT
869,EU (28) Enlargement,Romania,2013-07-01,,ROU
869,EU (28) Enlargement,Slovak Republic,2013-07-01,,SVK
869,EU (28) Enlargement,Slovenia,2013-07-01,,SVN
869,EU (28) Enlargement,Spain,2013-07-01,,ESP
869,EU (28) Enlargement,Sweden,2013-07-01,,SWE
678,Costa Rica - Singapore,Costa Rica,2013-07-01,,CRI
678,Costa Rica - Singapore,Singapore,2013-07-01,,SGP
676,EU - Central America,European Union,2013-08-01,,not found
676,EU - Central America,Central American Common Market (CACM),2013-08-01,,not found
952,Indonesia - Pakistan,Indonesia,2013-09-01,,IDN
952,Indonesia - Pakistan,Pakistan,2013-09-01,,PAK
921,Gulf Cooperation Council (GCC) - Singapore,Singapore,2013-09-01,,SGP
921,Gulf Cooperation Council (GCC) - Singapore,Gulf Cooperation Council (GCC),2013-09-01,,not found
874,New Zealand - Chinese Taipei,Chinese Taipei,2013-12-01,,TWN
874,New Zealand - Chinese Taipei,New Zealand,2013-12-01,,NZL
685,Chile - Viet Nam,Chile,2014-01-01,,CHL
685,Chile - Viet Nam,Viet Nam,2014-01-01,,VNM
890,Singapore - Chinese Taipei,Chinese Taipei,2014-04-19,,TWN
890,Singapore - Chinese Taipei,Singapore,2014-04-19,,SGP
681,EU - Ukraine,Ukraine,2016-01-01,,UKR
681,EU - Ukraine,United Kingdom,2014-04-23,2020-12-31,GBR
681,EU - Ukraine,Austria,2014-04-23,,AUT
681,EU - Ukraine,Belgium,2014-04-23,,BEL
681,EU - Ukraine,Bulgaria,2014-04-23,,BGR
681,EU - Ukraine,Croatia,2014-04-23,,HRV
681,EU - Ukraine,Cyprus,2014-04-23,,CYP
681,EU - Ukraine,Czech Republic,2014-04-23,,CZE
681,EU - Ukraine,Denmark,2014-04-23,,DNK
681,EU - Ukraine,Estonia,2014-04-23,,EST
681,EU - Ukraine,Finland,2014-04-23,,FIN
681,EU - Ukraine,France,2014-04-23,,FRA
681,EU - Ukraine,Germany,2014-04-23,,DEU
681,EU - Ukraine,Greece,2014-04-23,,GRC
681,EU - Ukraine,Hungary,2014-04-23,,HUN
681,EU - Ukraine,Ireland,2014-04-23,,IRL
681,EU - Ukraine,Italy,2014-04-23,,ITA
681,EU - Ukraine,Latvia,2014-04-23,,LVA
681,EU - Ukraine,Lithuania,2014-04-23,,LTU
681,EU - Ukraine,Luxembourg,2014-04-23,,LUX
681,EU - Ukraine,Malta,2014-04-23,,MLT
681,EU - Ukraine,Netherlands,2014-04-23,,NLD
681,EU - Ukraine,Poland,2014-04-23,,POL
681,EU - Ukraine,Portugal,2014-04-23,,PRT
681,EU - Ukraine,Romania,2014-04-23,,ROU
681,EU - Ukraine,Slovak Republic,2014-04-23,,SVK
681,EU - Ukraine,Slovenia,2014-04-23,,SVN
681,EU - Ukraine,Spain,2014-04-23,,ESP
681,EU - Ukraine,Sweden,2014-04-23,,SWE
462,EFTA - Gulf Cooperation Council (GCC),European Free Trade Association (EFTA),2014-07-01,,not found
462,EFTA - Gulf Cooperation Council (GCC),Gulf Cooperation Council (GCC),2014-07-01,,not found
635,Switzerland - China,China,2014-07-01,,CHN
635,Switzerland - China,Switzerland,2014-07-01,,CHE
454,Iceland - China,China,2014-07-01,,CHN
454,Iceland - China,Iceland,2014-07-01,,ISL
680,EU - Cameroon,United Kingdom,2014-08-04,2020-12-31,GBR
680,EU - Cameroon,Austria,2014-08-04,,AUT
680,EU - Cameroon,Belgium,2014-08-04,,BEL
680,EU - Cameroon,Bulgaria,2014-08-04,,BGR
680,EU - Cameroon,Cameroon,2014-08-04,,CMR
680,EU - Cameroon,Croatia,2014-08-04,,HRV
680,EU - Cameroon,Cyprus,2014-08-04,,CYP
680,EU - Cameroon,Czech Republic,2014-08-04,,CZE
680,EU - Cameroon,Denmark,2014-08-04,,DNK
680,EU - Cameroon,Estonia,2014-08-04,,EST
680,EU - Cameroon,Finland,2014-08-04,,FIN
680,EU - Cameroon,France,2014-08-04,,FRA
680,EU - Cameroon,Germany,2014-08-04,,DEU
680,EU - Cameroon,Greece,2014-08-04,,GRC
680,EU - Cameroon,Hungary,2014-08-04,,HUN
680,EU - Cameroon,Ireland,2014-08-04,,IRL
680,EU - Cameroon,Italy,2014-08-04,,ITA
680,EU - Cameroon,Latvia,2014-08-04,,LVA
680,EU - Cameroon,Lithuania,2014-08-04,,LTU
680,EU - Cameroon,Luxembourg,2014-08-04,,LUX
680,EU - Cameroon,Malta,2014-08-04,,MLT
680,EU - Cameroon,Netherlands,2014-08-04,,NLD
680,EU - Cameroon,Poland,2014-08-04,,POL
680,EU - Cameroon,Portugal,2014-08-04,,PRT
680,EU - Cameroon,Romania,2014-08-04,,ROU
680,EU - Cameroon,Slovak Republic,2014-08-04,,SVK
680,EU - Cameroon,Slovenia,2014-08-04,,SVN
680,EU - Cameroon,Spain,2014-08-04,,ESP
680,EU - Cameroon,Sweden,2014-08-04,,SWE
766,EFTA - Central America (Costa Rica and Panama),Iceland,2014-09-05,,ISL
766,EFTA - Central America (Costa Rica and Panama),Liechtenstein,2014-08-29,,LIE
766,EFTA - Central America (Costa Rica and Panama),Switzerland,2014-08-29,,CHE
766,EFTA - Central America (Costa Rica and Panama),Costa Rica,2014-08-19,,CRI
766,EFTA - Central America (Costa Rica and Panama),Panama,2014-08-19,,PAN
766,EFTA - Central America (Costa Rica and Panama),European Free Trade Association (EFTA),2014-08-19,,not found
848,EU - Georgia,United Kingdom,2014-09-01,2020-12-31,GBR
848,EU - Georgia,Austria,2014-09-01,,AUT
848,EU - Georgia,Belgium,2014-09-01,,BEL
848,EU - Georgia,Bulgaria,2014-09-01,,BGR
848,EU - Georgia,Croatia,2014-09-01,,HRV
848,EU - Georgia,Cyprus,2014-09-01,,CYP
848,EU - Georgia,Czech Republic,2014-09-01,,CZE
848,EU - Georgia,Denmark,2014-09-01,,DNK
848,EU - Georgia,Estonia,2014-09-01,,EST
848,EU - Georgia,Finland,2014-09-01,,FIN
848,EU - Georgia,France,2014-09-01,,FRA
848,EU - Georgia,Georgia,2014-09-01,,GEO
848,EU - Georgia,Germany,2014-09-01,,DEU
848,EU - Georgia,Greece,2014-09-01,,GRC
848,EU - Georgia,Hungary,2014-09-01,,HUN
848,EU - Georgia,Ireland,2014-09-01,,IRL
848,EU - Georgia,Italy,2014-09-01,,ITA
848,EU - Georgia,Latvia,2014-09-01,,LVA
848,EU - Georgia,Lithuania,2014-09-01,,LTU
848,EU - Georgia,Luxembourg,2014-09-01,,LUX
848,EU - Georgia,Malta,2014-09-01,,MLT
848,EU - Georgia,Netherlands,2014-09-01,,NLD
848,EU - Georgia,Poland,2014-09-01,,POL
848,EU - Georgia,Portugal,2014-09-01,,PRT
848,EU - Georgia,Romania,2014-09-01,,ROU
848,EU - Georgia,Slovak Republic,2014-09-01,,SVK
848,EU - Georgia,Slovenia,2014-09-01,,SVN
848,EU - Georgia,Spain,2014-09-01,,ESP
848,EU - Georgia,Sweden,2014-09-01,,SWE
850,"EU - Moldova, Republic of",United Kingdom,2014-09-01,2020-12-31,GBR
850,"EU - Moldova, Republic of",Austria,2014-09-01,,AUT
850,"EU - Moldova, Republic of",Belgium,2014-09-01,,BEL
850,"EU - Moldova, Republic of",Bulgaria,2014-09-01,,BGR
850,"EU - Moldova, Republic of",Croatia,2014-09-01,,HRV
850,"EU - Moldova, Republic of",Cyprus,2014-09-01,,CYP
850,"EU - Moldova, Republic of",Czech Republic,2014-09-01,,CZE
850,"EU - Moldova, Republic of",Denmark,2014-09-01,,DNK
850,"EU - Moldova, Republic of",Estonia,2014-09-01,,EST
850,"EU - Moldova, Republic of",Finland,2014-09-01,,FIN
850,"EU - Moldova, Republic of",France,2014-09-01,,FRA
850,"EU - Moldova, Republic of",Germany,2014-09-01,,DEU
850,"EU - Moldova, Republic of",Greece,2014-09-01,,GRC
850,"EU - Moldova, Republic of",Hungary,2014-09-01,,HUN
850,"EU - Moldova, Republic of",Ireland,2014-09-01,,IRL
850,"EU - Moldova, Republic of",Italy,2014-09-01,,ITA
850,"EU - Moldova, Republic of",Latvia,2014-09-01,,LVA
850,"EU - Moldova, Republic of",Lithuania,2014-09-01,,LTU
850,"EU - Moldova, Republic of",Luxembourg,2014-09-01,,LUX
850,"EU - Moldova, Republic of",Malta,2014-09-01,,MLT
850,"EU - Moldova, Republic of","Moldova, Republic of",2014-09-01,,MDA
850,"EU - Moldova, Republic of",Netherlands,2014-09-01,,NLD
850,"EU - Moldova, Republic of",Poland,2014-09-01,,POL
850,"EU - Moldova, Republic of",Portugal,2014-09-01,,PRT
850,"EU - Moldova, Republic of",Romania,2014-09-01,,ROU
850,"EU - Moldova, Republic of",Slovak Republic,2014-09-01,,SVK
850,"EU - Moldova, Republic of",Slovenia,2014-09-01,,SVN
850,"EU - Moldova, Republic of",Spain,2014-09-01,,ESP
850,"EU - Moldova, Republic of",Sweden,2014-09-01,,SWE
911,Canada - Honduras,Canada,2014-10-01,,CAN
911,Canada - Honduras,Honduras,2014-10-01,,HND
746,"Hong Kong, China - Chile",Chile,2014-10-09,,CHL
746,"Hong Kong, China - Chile","Hong Kong, China",2014-10-09,,HKG
537,"Korea, Republic of - Australia",Australia,2014-12-12,,AUS
537,"Korea, Republic of - Australia","Korea, Republic of",2014-12-12,,KOR
909,Eurasian Economic Union (EAEU) ,Armenia,2015-01-02,,ARM
909,Eurasian Economic Union (EAEU) ,Kyrgyz Republic,2015-08-12,,KGZ
909,Eurasian Economic Union (EAEU) ,Belarus,2015-01-01,,BLR
909,Eurasian Economic Union (EAEU) ,Kazakhstan,2015-01-01,,KAZ
909,Eurasian Economic Union (EAEU) ,Russian Federation,2015-01-01,,RUS
168,"Canada - Korea, Republic of",Canada,2015-01-01,,CAN
168,"Canada - Korea, Republic of","Korea, Republic of",2015-01-01,,KOR
740,EFTA - Bosnia and Herzegovina,Bosnia and Herzegovina,2015-01-01,,BIH
740,EFTA - Bosnia and Herzegovina,European Free Trade Association (EFTA),2015-01-01,,not found
910,Eurasian Economic Union (EAEU) - Accession of Armenia,Armenia,2015-01-02,,ARM
910,Eurasian Economic Union (EAEU) - Accession of Armenia,Belarus,2015-01-02,,BLR
910,Eurasian Economic Union (EAEU) - Accession of Armenia,Kazakhstan,2015-01-02,,KAZ
910,Eurasian Economic Union (EAEU) - Accession of Armenia,Russian Federation,2015-01-02,,RUS
175,Japan - Australia ,Australia,2015-01-15,,AUS
175,Japan - Australia ,Japan,2015-01-15,,JPN
948,Southern African Development Community (SADC) - Accession of Seychelles,Botswana,2015-05-25,,BWA
948,Southern African Development Community (SADC) - Accession of Seychelles,Lesotho,2015-05-25,,LSO
948,Southern African Development Community (SADC) - Accession of Seychelles,Madagascar,2015-05-25,,MDG
948,Southern African Development Community (SADC) - Accession of Seychelles,Malawi,2015-05-25,,MWI
948,Southern African Development Community (SADC) - Accession of Seychelles,Mauritius,2015-05-25,,MUS
948,Southern African Development Community (SADC) - Accession of Seychelles,Mozambique,2015-05-25,,MOZ
948,Southern African Development Community (SADC) - Accession of Seychelles,Namibia,2015-05-25,,NAM
948,Southern African Development Community (SADC) - Accession of Seychelles,Seychelles,2015-05-25,,SYC
948,Southern African Development Community (SADC) - Accession of Seychelles,South Africa,2015-05-25,,ZAF
948,Southern African Development Community (SADC) - Accession of Seychelles,Zimbabwe,2015-05-25,,ZWE
948,Southern African Development Community (SADC) - Accession of Seychelles,Eswatini,2015-05-25,,SWZ
948,Southern African Development Community (SADC) - Accession of Seychelles,Tanzania,2015-05-25,,TZA
948,Southern African Development Community (SADC) - Accession of Seychelles,Zambia,2015-05-25,,ZMB
779,Mexico - Panama,Mexico,2015-07-01,,MEX
779,Mexico - Panama,Panama,2015-07-01,,PAN
823,Türkiye - Malaysia,Malaysia,2015-08-01,,MYS
823,Türkiye - Malaysia,Türkiye,2015-08-01,,TUR
922,Eurasian Economic Union (EAEU) - Accession of the Kyrgyz Republic,Armenia,2015-08-12,,ARM
922,Eurasian Economic Union (EAEU) - Accession of the Kyrgyz Republic,Belarus,2015-08-12,,BLR
922,Eurasian Economic Union (EAEU) - Accession of the Kyrgyz Republic,Kazakhstan,2015-08-12,,KAZ
922,Eurasian Economic Union (EAEU) - Accession of the Kyrgyz Republic,Kyrgyz Republic,2015-08-12,,KGZ
922,Eurasian Economic Union (EAEU) - Accession of the Kyrgyz Republic,Russian Federation,2015-08-12,,RUS
684,Chile - Thailand,Chile,2015-11-05,,CHL
684,Chile - Thailand,Thailand,2015-11-05,,THA
643,"Korea, Republic of - New Zealand","Korea, Republic of",2015-12-20,,KOR
643,"Korea, Republic of - New Zealand",New Zealand,2015-12-20,,NZL
709,"Korea, Republic of - Viet Nam","Korea, Republic of",2015-12-20,,KOR
709,"Korea, Republic of - Viet Nam",Viet Nam,2015-12-20,,VNM
697,"China - Korea, Republic of",China,2015-12-20,,CHN
697,"China - Korea, Republic of","Korea, Republic of",2015-12-20,,KOR
156,Australia - China,Australia,2015-12-20,,AUS
156,Australia - China,China,2015-12-20,,CHN
752,Southern Common Market (MERCOSUR) - Southern African Customs Union (SACU),Southern Common Market (MERCOSUR),2016-04-01,,not found
752,Southern Common Market (MERCOSUR) - Southern African Customs Union (SACU),Southern African Customs Union (SACU),2016-04-01,,ZAF
889,Pacific Alliance,Chile,2016-05-01,,CHL
889,Pacific Alliance,Colombia,2016-05-01,,COL
889,Pacific Alliance,Mexico,2016-05-01,,MEX
889,Pacific Alliance,Peru,2016-05-01,,PER
835,Japan - Mongolia,Japan,2016-06-07,,JPN
835,Japan - Mongolia,Mongolia,2016-06-07,,MNG
695,"Korea, Republic of - Colombia",Colombia,2016-07-15,,COL
695,"Korea, Republic of - Colombia","Korea, Republic of",2016-07-15,,KOR
839,Costa Rica - Colombia,Colombia,2016-08-01,,COL
839,Costa Rica - Colombia,Costa Rica,2016-08-01,,CRI
623,EU - Côte d'Ivoire,United Kingdom,2016-09-03,2020-12-31,GBR
623,EU - Côte d'Ivoire,Austria,2016-09-03,,AUT
623,EU - Côte d'Ivoire,Belgium,2016-09-03,,BEL
623,EU - Côte d'Ivoire,Bulgaria,2016-09-03,,BGR
623,EU - Côte d'Ivoire,Croatia,2016-09-03,,HRV
623,EU - Côte d'Ivoire,Cyprus,2016-09-03,,CYP
623,EU - Côte d'Ivoire,Czech Republic,2016-09-03,,CZE
623,EU - Côte d'Ivoire,Denmark,2016-09-03,,DNK
623,EU - Côte d'Ivoire,Estonia,2016-09-03,,EST
623,EU - Côte d'Ivoire,Finland,2016-09-03,,FIN
623,EU - Côte d'Ivoire,France,2016-09-03,,FRA
623,EU - Côte d'Ivoire,Germany,2016-09-03,,DEU
623,EU - Côte d'Ivoire,Greece,2016-09-03,,GRC
623,EU - Côte d'Ivoire,Hungary,2016-09-03,,HUN
623,EU - Côte d'Ivoire,Ireland,2016-09-03,,IRL
623,EU - Côte d'Ivoire,Italy,2016-09-03,,ITA
623,EU - Côte d'Ivoire,Côte d'Ivoire,2016-09-03,,CIV
623,EU - Côte d'Ivoire,Latvia,2016-09-03,,LVA
623,EU - Côte d'Ivoire,Lithuania,2016-09-03,,LTU
623,EU - Côte d'Ivoire,Luxembourg,2016-09-03,,LUX
623,EU - Côte d'Ivoire,Malta,2016-09-03,,MLT
623,EU - Côte d'Ivoire,Netherlands,2016-09-03,,NLD
623,EU - Côte d'Ivoire,Poland,2016-09-03,,POL
623,EU - Côte d'Ivoire,Portugal,2016-09-03,,PRT
623,EU - Côte d'Ivoire,Romania,2016-09-03,,ROU
623,EU - Côte d'Ivoire,Slovak Republic,2016-09-03,,SVK
623,EU - Côte d'Ivoire,Slovenia,2016-09-03,,SVN
623,EU - Côte d'Ivoire,Spain,2016-09-03,,ESP
623,EU - Côte d'Ivoire,Sweden,2016-09-03,,SWE
973,Eurasian Economic Union (EAEU) - Viet Nam,Viet Nam,2016-10-05,,VNM
973,Eurasian Economic Union (EAEU) - Viet Nam,Eurasian Economic Union (EAEU) ,2016-10-05,,not found
897,EU - SADC,Mozambique,2018-02-04,,MOZ
897,EU - SADC,United Kingdom,2016-10-10,2020-12-31,GBR
897,EU - SADC,Austria,2016-10-10,,AUT
897,EU - SADC,Belgium,2016-10-10,,BEL
897,EU - SADC,Botswana,2016-10-10,,BWA
897,EU - SADC,Bulgaria,2016-10-10,,BGR
897,EU - SADC,Croatia,2016-10-10,,HRV
897,EU - SADC,Cyprus,2016-10-10,,CYP
897,EU - SADC,Czech Republic,2016-10-10,,CZE
897,EU - SADC,Denmark,2016-10-10,,DNK
897,EU - SADC,Estonia,2016-10-10,,EST
897,EU - SADC,Finland,2016-10-10,,FIN
897,EU - SADC,France,2016-10-10,,FRA
897,EU - SADC,Germany,2016-10-10,,DEU
897,EU - SADC,Greece,2016-10-10,,GRC
897,EU - SADC,Hungary,2016-10-10,,HUN
897,EU - SADC,Ireland,2016-10-10,,IRL
897,EU - SADC,Italy,2016-10-10,,ITA
897,EU - SADC,Lesotho,2016-10-10,,LSO
897,EU - SADC,Latvia,2016-10-10,,LVA
897,EU - SADC,Lithuania,2016-10-10,,LTU
897,EU - SADC,Luxembourg,2016-10-10,,LUX
897,EU - SADC,Malta,2016-10-10,,MLT
897,EU - SADC,Namibia,2016-10-10,,NAM
897,EU - SADC,Netherlands,2016-10-10,,NLD
897,EU - SADC,Poland,2016-10-10,,POL
897,EU - SADC,Portugal,2016-10-10,,PRT
897,EU - SADC,Romania,2016-10-10,,ROU
897,EU - SADC,Slovak Republic,2016-10-10,,SVK
897,EU - SADC,Slovenia,2016-10-10,,SVN
897,EU - SADC,South Africa,2016-10-10,,ZAF
897,EU - SADC,Spain,2016-10-10,,ESP
897,EU - SADC,Eswatini,2016-10-10,,SWZ
897,EU - SADC,Sweden,2016-10-10,,SWE
931,"Türkiye - Moldova, Republic of","Moldova, Republic of",2016-11-01,,MDA
931,"Türkiye - Moldova, Republic of",Türkiye,2016-11-01,,TUR
1002,EU - Ghana,United Kingdom,2016-12-15,2020-12-31,GBR
1002,EU - Ghana,Austria,2016-12-15,,AUT
1002,EU - Ghana,Belgium,2016-12-15,,BEL
1002,EU - Ghana,Bulgaria,2016-12-15,,BGR
1002,EU - Ghana,Croatia,2016-12-15,,HRV
1002,EU - Ghana,Cyprus,2016-12-15,,CYP
1002,EU - Ghana,Czech Republic,2016-12-15,,CZE
1002,EU - Ghana,Denmark,2016-12-15,,DNK
1002,EU - Ghana,Estonia,2016-12-15,,EST
1002,EU - Ghana,Finland,2016-12-15,,FIN
1002,EU - Ghana,France,2016-12-15,,FRA
1002,EU - Ghana,Germany,2016-12-15,,DEU
1002,EU - Ghana,Ghana,2016-12-15,,GHA
1002,EU - Ghana,Greece,2016-12-15,,GRC
1002,EU - Ghana,Hungary,2016-12-15,,HUN
1002,EU - Ghana,Ireland,2016-12-15,,IRL
1002,EU - Ghana,Italy,2016-12-15,,ITA
1002,EU - Ghana,Latvia,2016-12-15,,LVA
1002,EU - Ghana,Lithuania,2016-12-15,,LTU
1002,EU - Ghana,Luxembourg,2016-12-15,,LUX
1002,EU - Ghana,Malta,2016-12-15,,MLT
1002,EU - Ghana,Netherlands,2016-12-15,,NLD
1002,EU - Ghana,Poland,2016-12-15,,POL
1002,EU - Ghana,Portugal,2016-12-15,,PRT
1002,EU - Ghana,Romania,2016-12-15,,ROU
1002,EU - Ghana,Slovak Republic,2016-12-15,,SVK
1002,EU - Ghana,Slovenia,2016-12-15,,SVN
1002,EU - Ghana,Spain,2016-12-15,,ESP
1002,EU - Ghana,Sweden,2016-12-15,,SWE
749,Peru - Honduras,Honduras,2017-01-01,,HND
749,Peru - Honduras,Peru,2017-01-01,,PER
907,EU - Colombia and Peru - Accession of Ecuador,United Kingdom,2017-01-01,2020-12-31,GBR
907,EU - Colombia and Peru - Accession of Ecuador,Austria,2017-01-01,,AUT
907,EU - Colombia and Peru - Accession of Ecuador,Belgium,2017-01-01,,BEL
907,EU - Colombia and Peru - Accession of Ecuador,Bulgaria,2017-01-01,,BGR
907,EU - Colombia and Peru - Accession of Ecuador,Colombia,2017-01-01,,COL
907,EU - Colombia and Peru - Accession of Ecuador,Croatia,2017-01-01,,HRV
907,EU - Colombia and Peru - Accession of Ecuador,Cyprus,2017-01-01,,CYP
907,EU - Colombia and Peru - Accession of Ecuador,Czech Republic,2017-01-01,,CZE
